StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,att1,att2,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,AC_3_intent_pedestri,AC_4_intent_pedestri,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,AC_3_intent_driver,AC_4_intent_driver,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,AC_3_random_pedestri,AC_4_random_pedestri,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,AC_3_random_driver,AC_4_random_driver,gender,gender_4_TEXT,ethnicity,ethnicity_5_TEXT,age,education,education_9_TEXT,comments,FL_4_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page3:CollectiveActionQuestions_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page3:CollectiveActionQuestions_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page3:CollectiveActionQuestions_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page3:CollectiveActionQuestions_DO
7/7/21 0:18,7/7/21 0:20,0,69.218.228.248,100,94,1,7/7/21 0:20,R_2OYDzeh5cm8xKlJ,,,,,33.87750244,-84.50170135,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,3,95,15,7,12,8,6,15,2,63,65,2,1,1,,1,,36,5,,,FL_11,,,,,,,,,,random_driver|blame_robocar|blame_robodrive|blame_noah,random_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive,random_driver|likeminded_robodrive|protest_robodrive|donate_robodrive|nonlike_robodrive|soc_media_robodrive|volunteer_robodrive
7/7/21 0:20,7/7/21 0:22,0,212.162.148.91,100,72,1,7/7/21 0:22,R_2uUkkFLS8ZYi7WV,,,,,41.87770081,-87.63760376,anonymous,EN,2,2,77,95,90,79,85,55,86,49,54,78,31,45,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,30,5,,,FL_8,intentional_pedestri|blame_robocar|blame_noah|blame_robodrive,intentional_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,intentional_pedestri|likeminded_robodrive|donate_robodrive|soc_media_robodrive|protest_robodrive|volunteer_robodrive|nonlike_robodrive,,,,,,,,,
7/7/21 0:23,7/7/21 0:25,0,173.23.127.126,100,87,1,7/7/21 0:25,R_2uVTxkifrZ171r4,,,,,37.11369324,-93.28959656,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,65,79,59,47,49,5,8,8,5,41,37,2,2,,,,,,,,,,,,,,,1,,1,,33,5,,no,FL_10,,,,,,,random_pedestri|blame_noah|blame_robodrive|blame_robocar,random_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,random_pedestri|donate_robodrive|protest_robodrive|soc_media_robodrive|likeminded_robodrive|nonlike_robodrive|volunteer_robodrive,,,
7/7/21 0:23,7/7/21 0:25,0,97.84.231.16,100,120,1,7/7/21 0:25,R_1Nncf2dlduURtDH,,,,,42.81230164,-86.14209747,anonymous,EN,2,2,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0,0,100,100,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,39,4,,,FL_9,,,,intentional_driver|blame_noah|blame_robodrive|blame_robocar,intentional_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive,intentional_driver|volunteer_robodrive|protest_robodrive|likeminded_robodrive|nonlike_robodrive|soc_media_robodrive|donate_robodrive,,,,,,
7/7/21 0:20,7/7/21 0:26,0,98.214.234.47,100,309,1,7/7/21 0:26,R_22KzO0plEEaqej9,,,,,39.86160278,-88.9355011,anonymous,EN,2,2,,,,,,,,,,,,,,,0,100,100,0,0,0,2,5,0,3,15,14,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,46,2,,,FL_9,,,,intentional_driver|blame_noah|blame_robocar|blame_robodrive,intentional_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive,intentional_driver|donate_robodrive|soc_media_robodrive|volunteer_robodrive|nonlike_robodrive|likeminded_robodrive|protest_robodrive,,,,,,
7/7/21 0:08,7/7/21 0:26,0,68.203.137.93,100,1025,1,7/7/21 0:26,R_1KdsiK8YgWiDJHi,,,,,33.00320435,-96.54340363,anonymous,EN,2,2,29,50,100,100,100,100,50,38,50,82,92,50,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,61,5,,,FL_8,intentional_pedestri|blame_robodrive|blame_robocar|blame_noah,intentional_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,intentional_pedestri|likeminded_robodrive|donate_robodrive|protest_robodrive|nonlike_robodrive|soc_media_robodrive|volunteer_robodrive,,,,,,,,,
7/7/21 0:25,7/7/21 0:27,0,173.24.227.204,100,117,1,7/7/21 0:27,R_10OdSmBDkrtKVeF,,,,,37.16799927,-93.30390167,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,100,100,100,100,0,0,50,50,100,40,2,1,1,,1,,40,4,,no,FL_11,,,,,,,,,,random_driver|blame_robodrive|blame_noah|blame_robocar,random_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive,random_driver|soc_media_robodrive|nonlike_robodrive|donate_robodrive|protest_robodrive|volunteer_robodrive|likeminded_robodrive
7/7/21 0:23,7/7/21 0:27,0,47.155.60.244,100,232,1,7/7/21 0:27,R_3n6Il0uOHwuhnch,,,,,34.23629761,-118.4797974,anonymous,EN,2,2,25,80,90,65,60,60,20,5,5,50,70,10,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,36,2,,,FL_8,intentional_pedestri|blame_robocar|blame_robodrive|blame_noah,intentional_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,intentional_pedestri|likeminded_robodrive|volunteer_robodrive|protest_robodrive|donate_robodrive|nonlike_robodrive|soc_media_robodrive,,,,,,,,,
7/7/21 0:25,7/7/21 0:27,0,68.32.41.142,100,119,1,7/7/21 0:27,R_1CyEovmBb3ucNJ0,,,,,42.43269348,-83.03959656,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,90,95,70,62,66,3,5,3,40,24,30,2,1,1,,2,,34,2,,,FL_11,,,,,,,,,,random_driver|blame_noah|blame_robodrive|blame_robocar,random_driver|anger_robodrive|moral_bad_robodrive|punish_robodrive,random_driver|volunteer_robodrive|protest_robodrive|soc_media_robodrive|nonlike_robodrive|likeminded_robodrive|donate_robodrive
7/7/21 0:28,7/7/21 0:30,0,73.213.82.225,100,111,1,7/7/21 0:30,R_2f1aC4fMmVsHsWg,,,,,38.81550598,-77.12049866,anonymous,EN,2,2,,,,,,,,,,,,,,,77,0,53,50,34,48,43,35,31,41,71,54,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,32,5,,,FL_9,,,,intentional_driver|blame_noah|blame_robocar|blame_robodrive,intentional_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive,intentional_driver|likeminded_robodrive|soc_media_robodrive|volunteer_robodrive|donate_robodrive|nonlike_robodrive|protest_robodrive,,,,,,
7/7/21 0:29,7/7/21 0:30,0,47.148.173.53,100,80,1,7/7/21 0:30,R_3Mg8KaEoxwOkjBN,,,,,34.03489685,-117.6184998,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,68,94,82,94,86,17,7,29,71,80,67,2,2,,,,,,,,,,,,,,,1,,1,,30,4,,No comments or feedback,FL_10,,,,,,,random_pedestri|blame_noah|blame_robocar|blame_robodrive,random_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,random_pedestri|likeminded_robodrive|nonlike_robodrive|soc_media_robodrive|protest_robodrive|donate_robodrive|volunteer_robodrive,,,
7/7/21 0:28,7/7/21 0:33,0,73.102.194.37,100,316,1,7/7/21 0:33,R_3PtQp6garOZaLre,,,,,39.23179626,-85.88839722,anonymous,EN,2,2,71,9,91,97,94,95,13,26,25,61,97,9,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,42,5,,No,FL_8,intentional_pedestri|blame_robodrive|blame_noah|blame_robocar,intentional_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,intentional_pedestri|donate_robodrive|soc_media_robodrive|likeminded_robodrive|volunteer_robodrive|protest_robodrive|nonlike_robodrive,,,,,,,,,
7/7/21 0:34,7/7/21 0:38,0,73.223.196.37,100,273,1,7/7/21 0:38,R_3PIfT69fVo9Z87i,,,,,37.77029419,-122.4407043,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,100,100,100,100,100,0,0,10,50,90,30,2,2,,,,,,,,,,,,,,,1,,3,,35,5,,,FL_10,,,,,,,random_pedestri|blame_robocar|blame_noah|blame_robodrive,random_pedestri|moral_bad_robodrive|anger_robodrive|punish_robodrive,random_pedestri|protest_robodrive|likeminded_robodrive|soc_media_robodrive|nonlike_robodrive|volunteer_robodrive|donate_robodrive,,,
7/7/21 0:30,7/7/21 0:39,0,24.95.181.46,100,506,1,7/7/21 0:39,R_3saDeBZFtq6BEb8,,,,,38.47360229,-82.64129639,anonymous,EN,2,2,,,,,,,,,,,,,,,50,0,75,75,50,75,9,10,5,10,60,55,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,49,5,,,FL_9,,,,intentional_driver|blame_robodrive|blame_noah|blame_robocar,intentional_driver|moral_bad_robodrive|anger_robodrive|punish_robodrive,intentional_driver|donate_robodrive|likeminded_robodrive|volunteer_robodrive|soc_media_robodrive|protest_robodrive|nonlike_robodrive,,,,,,
7/7/21 0:38,7/7/21 0:42,0,71.112.154.56,100,189,1,7/7/21 0:42,R_2ffAJb4u3ec5cNh,,,,,40.45620728,-79.81629944,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,60,100,35,81,75,5,0,0,65,85,76,2,1,2,,1,,37,6,,,FL_11,,,,,,,,,,random_driver|blame_robocar|blame_noah|blame_robodrive,random_driver|moral_bad_robodrive|anger_robodrive|punish_robodrive,random_driver|nonlike_robodrive|volunteer_robodrive|protest_robodrive|donate_robodrive|soc_media_robodrive|likeminded_robodrive
7/7/21 0:41,7/7/21 0:44,0,98.230.60.199,100,146,1,7/7/21 0:44,R_3Rk15lcNrN4p8RF,,,,,30.52180481,-84.26260376,anonymous,EN,2,2,80,70,95,60,30,80,0,0,5,40,90,75,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,34,5,,,FL_8,intentional_pedestri|blame_robocar|blame_noah|blame_robodrive,intentional_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,intentional_pedestri|likeminded_robodrive|protest_robodrive|volunteer_robodrive|donate_robodrive|nonlike_robodrive|soc_media_robodrive,,,,,,,,,
7/7/21 0:46,7/7/21 0:48,0,108.235.207.185,100,142,1,7/7/21 0:48,R_2AMhrAdv2w0D4sM,,,,,35.24969482,-81.13690186,anonymous,EN,2,2,,,,,,,,,,,,,,,11,100,100,100,100,100,9,100,100,100,100,100,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,30,3,,,FL_9,,,,intentional_driver|blame_robodrive|blame_noah|blame_robocar,intentional_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive,intentional_driver|donate_robodrive|likeminded_robodrive|soc_media_robodrive|protest_robodrive|nonlike_robodrive|volunteer_robodrive,,,,,,
7/7/21 0:45,7/7/21 0:49,0,24.206.134.81,100,213,1,7/7/21 0:49,R_12QobGiwAcxiidf,,,,,33.69790649,-95.38559723,anonymous,EN,2,2,100,0,100,100,100,100,60,14,25,90,75,10,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,45,4,,,FL_8,intentional_pedestri|blame_robocar|blame_noah|blame_robodrive,intentional_pedestri|anger_robodrive|punish_robodrive|moral_bad_robodrive,intentional_pedestri|volunteer_robodrive|donate_robodrive|nonlike_robodrive|likeminded_robodrive|protest_robodrive|soc_media_robodrive,,,,,,,,,
7/7/21 0:47,7/7/21 0:50,0,71.10.0.175,100,152,1,7/7/21 0:50,R_24McygUhh4n07hf,,,,,43.39039612,-86.33149719,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,90,92,63,100,79,74,39,37,21,100,25,2,1,2,,1,,31,5,,,FL_11,,,,,,,,,,random_driver|blame_robodrive|blame_robocar|blame_noah,random_driver|anger_robodrive|moral_bad_robodrive|punish_robodrive,random_driver|soc_media_robodrive|likeminded_robodrive|volunteer_robodrive|nonlike_robodrive|donate_robodrive|protest_robodrive
7/7/21 0:50,7/7/21 0:52,0,67.240.100.37,100,113,1,7/7/21 0:52,R_1I7f8lBKH12KULk,,,,,43.32380676,-73.67720032,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,100,42,55,63,0,0,0,50,100,53,1,1,2,,1,,30,2,,,FL_11,,,,,,,,,,random_driver|blame_noah|blame_robocar|blame_robodrive,random_driver|moral_bad_robodrive|anger_robodrive|punish_robodrive,random_driver|donate_robodrive|volunteer_robodrive|protest_robodrive|soc_media_robodrive|likeminded_robodrive|nonlike_robodrive
7/7/21 1:01,7/7/21 1:03,0,75.90.211.235,100,101,1,7/7/21 1:03,R_2az4DYrWJ5sxMcH,,,,,37.15310669,-84.09860229,anonymous,EN,2,2,7,21,32,5,12,13,4,2,1,4,2,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,33,3,,,FL_8,intentional_pedestri|blame_robocar|blame_noah|blame_robodrive,intentional_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,intentional_pedestri|donate_robodrive|protest_robodrive|soc_media_robodrive|nonlike_robodrive|likeminded_robodrive|volunteer_robodrive,,,,,,,,,
7/7/21 0:46,7/7/21 1:10,0,108.220.13.47,100,1455,1,7/7/21 1:10,R_3rU28f0G25Irf6C,,,,,32.8618927,-97.34269714,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,81,100,74,0,0,0,0,53,12,2,2,,,,,,,,,,,,,,,1,,1,,38,5,,"thanks a lot, stay safe",FL_10,,,,,,,random_pedestri|blame_robocar|blame_noah|blame_robodrive,random_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,random_pedestri|soc_media_robodrive|protest_robodrive|volunteer_robodrive|donate_robodrive|nonlike_robodrive|likeminded_robodrive,,,
7/7/21 1:28,7/7/21 1:31,0,162.40.213.195,100,192,1,7/7/21 1:31,R_71fg776ttIZzi4V,,,,,29.80969238,-82.46749878,anonymous,EN,2,2,,,,,,,,,,,,,,,25,80,85,30,50,60,1,5,3,10,50,15,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,35,5,,No.,FL_9,,,,intentional_driver|blame_robocar|blame_noah|blame_robodrive,intentional_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive,intentional_driver|soc_media_robodrive|nonlike_robodrive|volunteer_robodrive|donate_robodrive|protest_robodrive|likeminded_robodrive,,,,,,
7/7/21 1:38,7/7/21 1:40,0,99.75.53.174,100,97,1,7/7/21 1:40,R_3P6O6tHHePLEmha,,,,,42.02209473,-88.17050171,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,20,100,80,100,60,0,10,0,80,80,60,2,2,,,,,,,,,,,,,,,1,,3,,27,4,,,FL_10,,,,,,,random_pedestri|blame_noah|blame_robodrive|blame_robocar,random_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,random_pedestri|volunteer_robodrive|soc_media_robodrive|nonlike_robodrive|donate_robodrive|likeminded_robodrive|protest_robodrive,,,
7/7/21 1:38,7/7/21 1:40,0,173.24.227.204,100,95,1,7/7/21 1:40,R_3P5Nj6w2UlJuDbo,,,,,37.16799927,-93.30390167,anonymous,EN,2,2,,,,,,,,,,,,,,,50,100,100,100,100,100,0,0,0,40,100,50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,40,4,,,FL_9,,,,intentional_driver|blame_robocar|blame_robodrive|blame_noah,intentional_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,intentional_driver|volunteer_robodrive|protest_robodrive|likeminded_robodrive|nonlike_robodrive|donate_robodrive|soc_media_robodrive,,,,,,
7/7/21 1:39,7/7/21 1:40,0,68.13.241.158,100,77,1,7/7/21 1:40,R_1mloDJoa6P0sLj0,,,,,36.09440613,-95.97170258,anonymous,EN,2,2,65,100,100,100,90,90,8,10,10,21,51,69,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,31,2,,,FL_8,intentional_pedestri|blame_robodrive|blame_noah|blame_robocar,intentional_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,intentional_pedestri|nonlike_robodrive|donate_robodrive|likeminded_robodrive|volunteer_robodrive|soc_media_robodrive|protest_robodrive,,,,,,,,,
7/7/21 1:38,7/7/21 1:41,0,98.115.57.160,100,135,1,7/7/21 1:41,R_vdYdlnFEcfnw7Ad,,,,,40.12150574,-75.32689667,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,70,80,80,0,0,0,61,85,50,2,1,1,,1,,40,5,,None,FL_11,,,,,,,,,,random_driver|blame_robocar|blame_robodrive|blame_noah,random_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive,random_driver|nonlike_robodrive|protest_robodrive|likeminded_robodrive|soc_media_robodrive|donate_robodrive|volunteer_robodrive
7/7/21 1:38,7/7/21 1:41,0,73.144.104.225,100,140,1,7/7/21 1:41,R_yIlbobyHNr9FDK9,,,,,42.69189453,-83.05580139,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,27,58,10,8,0,0,0,0,7,51,52,2,2,,,,,,,,,,,,,,,2,,1,,56,5,,,FL_10,,,,,,,random_pedestri|blame_robodrive|blame_robocar|blame_noah,random_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,random_pedestri|protest_robodrive|nonlike_robodrive|donate_robodrive|likeminded_robodrive|soc_media_robodrive|volunteer_robodrive,,,
7/7/21 1:41,7/7/21 1:41,0,73.149.167.128,100,20,1,7/7/21 1:41,R_1Nek92sZQLIQrZ7,,,,,42.67640686,-71.31710052,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/21 1:39,7/7/21 1:41,0,216.68.209.237,100,136,1,7/7/21 1:41,R_u7VMypPUowJrUvn,,,,,39.10910034,-84.60820007,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,100,100,20,65,50,0,0,0,20,90,91,2,1,1,,1,,42,3,,none,FL_11,,,,,,,,,,random_driver|blame_noah|blame_robocar|blame_robodrive,random_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive,random_driver|nonlike_robodrive|donate_robodrive|likeminded_robodrive|soc_media_robodrive|volunteer_robodrive|protest_robodrive
7/7/21 1:39,7/7/21 1:41,0,24.179.20.7,100,125,1,7/7/21 1:41,R_2RXnHKFwBFb0lyS,,,,,34.75180054,-82.25559998,anonymous,EN,2,2,67,2,82,74,84,85,8,7,0,55,45,38,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,48,6,,,FL_8,intentional_pedestri|blame_robodrive|blame_noah|blame_robocar,intentional_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,intentional_pedestri|donate_robodrive|volunteer_robodrive|likeminded_robodrive|nonlike_robodrive|soc_media_robodrive|protest_robodrive,,,,,,,,,
7/7/21 1:39,7/7/21 1:41,0,68.204.183.57,100,137,1,7/7/21 1:41,R_5d4m3fPVaQaBjWx,,,,,28.49319458,-81.28780365,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,58,58,26,34,22,40,47,35,30,42,49,2,2,,,,,,,,,,,,,,,1,,1,,34,4,,,FL_10,,,,,,,random_pedestri|blame_robocar|blame_noah|blame_robodrive,random_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,random_pedestri|nonlike_robodrive|soc_media_robodrive|donate_robodrive|protest_robodrive|likeminded_robodrive|volunteer_robodrive,,,
7/7/21 1:39,7/7/21 1:41,0,73.73.245.124,100,112,1,7/7/21 1:41,R_33BWbOhHoJa51JP,,,,,41.79960632,-88.00659943,anonymous,EN,2,2,,,,,,,,,,,,,,,64,95,90,82,64,91,30,52,23,26,50,32,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,21,5,,,FL_9,,,,intentional_driver|blame_robodrive|blame_noah|blame_robocar,intentional_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,intentional_driver|likeminded_robodrive|volunteer_robodrive|soc_media_robodrive|protest_robodrive|nonlike_robodrive|donate_robodrive,,,,,,
7/7/21 1:39,7/7/21 1:41,0,74.134.184.105,100,91,1,7/7/21 1:41,R_Uhx4mU53DUwHgGt,,,,,40.74159241,-84.15219879,anonymous,EN,2,2,100,0,100,0,50,100,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,31,5,,,FL_8,intentional_pedestri|blame_noah|blame_robodrive|blame_robocar,intentional_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,intentional_pedestri|protest_robodrive|donate_robodrive|nonlike_robodrive|likeminded_robodrive|volunteer_robodrive|soc_media_robodrive,,,,,,,,,
7/7/21 1:40,7/7/21 1:41,0,73.101.254.123,100,42,1,7/7/21 1:41,R_2c6KFut2IbxtdqZ,,,,,41.41389465,-75.68270111,anonymous,EN,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/21 1:40,7/7/21 1:41,0,67.86.130.28,100,91,1,7/7/21 1:41,R_TqpFGjRvRaru1ln,,,,,40.67399597,-73.9701004,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,72,62,51,41,23,0,4,30,17,53,24,2,1,2,,1,,29,5,,,FL_11,,,,,,,,,,random_driver|blame_robodrive|blame_robocar|blame_noah,random_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive,random_driver|nonlike_robodrive|soc_media_robodrive|volunteer_robodrive|donate_robodrive|protest_robodrive|likeminded_robodrive
7/7/21 1:39,7/7/21 1:41,0,97.127.43.244,100,131,1,7/7/21 1:41,R_TpvlyEn0QGOxldv,,,,,44.94020081,-93.21880341,anonymous,EN,2,2,10,2,84,65,75,36,65,36,63,59,95,73,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,37,5,,,FL_8,intentional_pedestri|blame_robodrive|blame_noah|blame_robocar,intentional_pedestri|moral_bad_robodrive|anger_robodrive|punish_robodrive,intentional_pedestri|volunteer_robodrive|soc_media_robodrive|donate_robodrive|protest_robodrive|nonlike_robodrive|likeminded_robodrive,,,,,,,,,
7/7/21 1:39,7/7/21 1:41,0,136.49.36.198,100,154,1,7/7/21 1:41,R_1dBrAPVkFp6d2Qw,,,,,30.24229431,-97.76719666,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,2,50,60,50,50,0,0,0,0,80,50,2,1,2,,1,,36,5,,This is why I will never buy a self-driving vehicle that doesn't give me the ethics choice option. I'd rather be alive and facing jail time than dead because my car didn't pick me over someone else.,FL_11,,,,,,,,,,random_driver|blame_robodrive|blame_noah|blame_robocar,random_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive,random_driver|likeminded_robodrive|volunteer_robodrive|soc_media_robodrive|protest_robodrive|donate_robodrive|nonlike_robodrive
7/7/21 1:39,7/7/21 1:41,0,159.118.122.42,100,165,1,7/7/21 1:41,R_3L0z9pjABnGCMKs,,,,,33.74240112,-90.729599,anonymous,EN,2,2,,,,,,,,,,,,,,,0,60,100,100,100,100,40,40,80,90,60,40,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,35,6,,no,FL_9,,,,intentional_driver|blame_robocar|blame_noah|blame_robodrive,intentional_driver|anger_robodrive|moral_bad_robodrive|punish_robodrive,intentional_driver|donate_robodrive|likeminded_robodrive|volunteer_robodrive|nonlike_robodrive|protest_robodrive|soc_media_robodrive,,,,,,
7/7/21 1:39,7/7/21 1:41,0,73.4.239.152,100,124,1,7/7/21 1:41,R_BJN0XCzFijAJyuJ,,,,,42.3513031,-71.36260223,anonymous,EN,2,2,,,,,,,,,,,,,,,25,46,34,50,35,38,36,37,35,26,29,20,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,32,4,,,FL_9,,,,intentional_driver|blame_noah|blame_robocar|blame_robodrive,intentional_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive,intentional_driver|protest_robodrive|volunteer_robodrive|likeminded_robodrive|nonlike_robodrive|soc_media_robodrive|donate_robodrive,,,,,,
7/7/21 1:40,7/7/21 1:41,0,70.172.40.246,100,98,1,7/7/21 1:42,R_1DByhwc0rLNMmHh,,,,,33.60679626,-112.2278976,anonymous,EN,2,2,16,76,86,62,100,50,50,0,9,46,100,85,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,36,5,,,FL_8,intentional_pedestri|blame_robodrive|blame_noah|blame_robocar,intentional_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,intentional_pedestri|donate_robodrive|volunteer_robodrive|likeminded_robodrive|protest_robodrive|nonlike_robodrive|soc_media_robodrive,,,,,,,,,
7/7/21 1:39,7/7/21 1:42,0,50.29.233.30,100,168,1,7/7/21 1:42,R_2EcNofX5qbv5X9c,,,,,41.19880676,-75.90529633,anonymous,EN,2,2,13,76,74,82,53,52,4,4,10,3,75,66,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,38,4,,No,FL_8,intentional_pedestri|blame_robocar|blame_robodrive|blame_noah,intentional_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,intentional_pedestri|likeminded_robodrive|protest_robodrive|nonlike_robodrive|donate_robodrive|soc_media_robodrive|volunteer_robodrive,,,,,,,,,
