StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,att1,att2,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,AC_3_intent_pedestri,AC_4_intent_pedestri,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,AC_3_intent_driver,AC_4_intent_driver,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,AC_3_random_pedestri,AC_4_random_pedestri,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,AC_3_random_driver,AC_4_random_driver,gender,gender_4_TEXT,ethnicity,ethnicity_5_TEXT,age,education,education_9_TEXT,comments,FL_4_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO
7/10/21 2:25,7/10/21 2:27,0,72.134.44.164,100,97,1,7/10/21 2:27,R_1HbfMCl9USotUir,,,,,34.11300659,-118.188797,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,80,50,86,90,75,80,2,1,1,,1,,20,4,,,FL_11,,,,,,,random_driver|blame_noah|blame_robodrive|blame_robocar,random_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive
7/10/21 2:35,7/10/21 2:41,0,212.162.151.155,100,337,1,7/10/21 2:41,R_1odQZS3qcGcInyV,,,,,41.87770081,-87.63760376,anonymous,EN,2,2,,,,,,,,,60,10,90,90,80,70,1,1,,,,,,,,,,,,,,,,,2,,1,,45,6,,No comments.,FL_9,,,intentional_driver|blame_robocar|blame_robodrive|blame_noah,intentional_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive,,,,
7/10/21 3:05,7/10/21 3:06,0,32.208.134.41,100,60,1,7/10/21 3:06,R_1pGP0Pt7voOr9t5,,,,,41.68530273,-72.92960358,anonymous,EN,2,2,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,33,5,,,FL_8,intentional_pedestri|blame_robocar|blame_noah|blame_robodrive,intentional_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,,,,,,
7/10/21 14:16,7/10/21 14:17,0,104.49.245.128,100,91,1,7/10/21 14:17,R_2b29ztSyag1k0Aw,,,,,38.22000122,-85.69419861,anonymous,EN,2,2,,,,,,,,,,,,,,,,,51,100,100,100,100,100,2,2,,,,,,,,,2,,1,,41,5,,,FL_10,,,,,random_pedestri|blame_robocar|blame_robodrive|blame_noah,random_pedestri|anger_robodrive|punish_robodrive|moral_bad_robodrive,,
7/10/21 14:16,7/10/21 14:17,0,72.95.248.151,100,80,1,7/10/21 14:17,R_erI0wgHynPtXHqx,,,,,40.44880676,-79.99510193,anonymous,EN,2,2,35,70,90,85,96,74,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,28,5,,,FL_8,intentional_pedestri|blame_robocar|blame_noah|blame_robodrive,intentional_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,,,,,,
7/10/21 14:16,7/10/21 14:17,0,24.147.112.238,100,105,1,7/10/21 14:17,R_1N4I2LpbxwedHeR,,,,,41.74899292,-72.69039917,anonymous,EN,2,2,20,20,60,5,15,10,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,53,5,,No,FL_8,intentional_pedestri|blame_robocar|blame_noah|blame_robodrive,intentional_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,,,,,,
7/10/21 14:16,7/10/21 14:17,0,96.28.210.58,100,82,1,7/10/21 14:17,R_2SqsTVdXW1dwosF,,,,,38.05380249,-83.93859863,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,93,29,83,100,100,97,2,1,1,,1,,30,6,,,FL_11,,,,,,,random_driver|blame_noah|blame_robodrive|blame_robocar,random_driver|moral_bad_robodrive|anger_robodrive|punish_robodrive
7/10/21 14:15,7/10/21 14:18,0,73.178.99.79,100,142,1,7/10/21 14:18,R_21ohkCHVmU0FUJw,,,,,39.75759888,-74.24960327,anonymous,EN,2,2,,,,,,,,,,,,,,,,,0,80,60,10,40,40,2,2,,,,,,,,,1,,1,,45,4,,no problems,FL_10,,,,,random_pedestri|blame_noah|blame_robocar|blame_robodrive,random_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,,
7/10/21 14:16,7/10/21 14:18,0,98.27.209.160,100,98,1,7/10/21 14:18,R_1DwiZCwXUnBqDHK,,,,,41.6867981,-81.33989716,anonymous,EN,2,2,82,18,18,3,10,10,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,48,3,,don't buy Robodrive lol,FL_8,intentional_pedestri|blame_noah|blame_robodrive|blame_robocar,intentional_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,,,,,,
7/10/21 14:17,7/10/21 14:18,0,71.227.90.0,100,65,1,7/10/21 14:18,R_3fJmMyRB5qNN4fT,,,,,42.42630005,-82.90139771,anonymous,EN,2,2,0,20,40,12,49,55,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,35,5,,,FL_8,intentional_pedestri|blame_robocar|blame_robodrive|blame_noah,intentional_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,,,,,,
7/10/21 14:16,7/10/21 14:18,0,75.81.39.132,100,130,1,7/10/21 14:18,R_2CV6hDWZ57E0KT3,,,,,39.11199951,-94.52140045,anonymous,EN,2,2,,,,,,,,,99,50,50,0,0,0,1,1,,,,,,,,,,,,,,,,,1,,1,,33,5,,,FL_9,,,intentional_driver|blame_noah|blame_robocar|blame_robodrive,intentional_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,,,,
7/10/21 14:16,7/10/21 14:18,0,129.205.124.219,100,173,1,7/10/21 14:18,R_AbAOOBylJEx95Zf,,,,,6.447402954,3.390304565,anonymous,EN,2,2,,,,,,,,,3,3,10,0,0,0,1,1,,,,,,,,,,,,,,,,,1,,1,,32,5,,,FL_9,,,intentional_driver|blame_robocar|blame_noah|blame_robodrive,intentional_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive,,,,
7/10/21 14:15,7/10/21 14:19,0,73.114.180.36,100,196,1,7/10/21 14:19,R_2ebeZrS6kLFktPr,,,,,42.88479614,-73.19100189,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,0,100,100,90,100,50,2,1,2,,1,,59,4,,no,FL_11,,,,,,,random_driver|blame_robocar|blame_robodrive|blame_noah,random_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive
7/10/21 14:15,7/10/21 14:19,0,70.125.199.248,100,191,1,7/10/21 14:19,R_tVXVrNFoGVEjkR3,,,,,26.25160217,-98.22709656,anonymous,EN,2,2,60,30,30,40,0,100,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,43,4,,"If everyone knows that the robocar is programmed to kill pedestrians over the driver, this shouldn't be a surprise to anyone. And, the driver that knowingly bought a car that would make that choice is mostly to blame.",FL_8,intentional_pedestri|blame_noah|blame_robodrive|blame_robocar,intentional_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,,,,,,
7/10/21 14:16,7/10/21 14:19,0,47.20.34.175,100,143,1,7/10/21 14:19,R_2zhZnMyM7LBHmVJ,,,,,40.78640747,-73.540802,anonymous,EN,2,2,,,,,,,,,,,,,,,,,100,0,100,100,100,100,2,2,,,,,,,,,2,,1,,48,5,,,FL_10,,,,,random_pedestri|blame_robodrive|blame_robocar|blame_noah,random_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,,
7/10/21 14:16,7/10/21 14:19,0,73.33.94.19,100,171,1,7/10/21 14:19,R_9Z8RYj59e1esLIJ,,,,,40.80220032,-74.19139862,anonymous,EN,2,2,,,,,,,,,17,82,74,5,3,30,1,1,,,,,,,,,,,,,,,,,1,,3,,37,5,,,FL_9,,,intentional_driver|blame_noah|blame_robodrive|blame_robocar,intentional_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,,,,
7/10/21 14:16,7/10/21 14:19,0,75.128.240.53,100,211,1,7/10/21 14:19,R_1obPKNfazPbpeQj,,,,,42.67129517,-89.00700378,anonymous,EN,2,2,,,,,,,,,0,100,100,100,100,100,3,1,,,,,,,,,,,,,,,,,1,,1,,74,6,,"Once dead, I have no opinions.",FL_9,,,intentional_driver|blame_robodrive|blame_noah|blame_robocar,intentional_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive,,,,
7/10/21 14:19,7/10/21 14:19,0,74.230.91.86,100,26,1,7/10/21 14:19,R_3IS3BiYTFGNcL78,,,,,33.4355011,-86.11309814,anonymous,EN,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/21 14:17,7/10/21 14:19,0,173.90.75.108,100,106,1,7/10/21 14:19,R_1MM5kRkUZ5VkNfb,,,,,40.7960968,-81.37979889,anonymous,EN,2,2,,,,,,,,,,,,,,,,,0,100,100,80,60,85,2,2,,,,,,,,,1,,1,,44,5,,,FL_10,,,,,random_pedestri|blame_robocar|blame_noah|blame_robodrive,random_pedestri|moral_bad_robodrive|anger_robodrive|punish_robodrive,,
7/10/21 14:18,7/10/21 14:19,0,68.204.214.125,100,94,1,7/10/21 14:19,R_3O3yE32XXxvxTwr,,,,,28.59779358,-81.30239868,anonymous,EN,2,2,,,,,,,,,93,7,8,0,0,0,1,1,,,,,,,,,,,,,,,,,2,,1,,60,4,,,FL_9,,,intentional_driver|blame_robocar|blame_noah|blame_robodrive,intentional_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive,,,,
7/10/21 14:17,7/10/21 14:19,0,73.33.4.238,100,149,1,7/10/21 14:19,R_2Eo5euMokBoAJUT,,,,,39.79930115,-75.1536026,anonymous,EN,2,2,,,,,,,,,,,,,,,,,70,80,90,80,96,80,1,2,,,,,,,,,2,,1,,55,6,,,FL_10,,,,,random_pedestri|blame_noah|blame_robocar|blame_robodrive,random_pedestri|anger_robodrive|punish_robodrive|moral_bad_robodrive,,
7/10/21 14:17,7/10/21 14:19,0,71.208.72.88,100,146,1,7/10/21 14:19,R_21dkeWYwwnJN4O2,,,,,26.46960449,-81.8132019,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,50,10,0,2,1,1,,1,,27,5,,,FL_11,,,,,,,random_driver|blame_robocar|blame_robodrive|blame_noah,random_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive
7/10/21 14:18,7/10/21 14:20,0,24.253.168.101,100,69,1,7/10/21 14:20,R_3rNAP1OoByTmIkZ,,,,,41.76890564,-71.47579956,anonymous,EN,2,2,,,,,,,,,0,100,100,100,100,100,1,1,,,,,,,,,,,,,,,,,1,,1,,43,5,,no,FL_9,,,intentional_driver|blame_robocar|blame_robodrive|blame_noah,intentional_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive,,,,
7/10/21 14:17,7/10/21 14:20,0,173.54.111.132,100,138,1,7/10/21 14:20,R_1dtba8zlNVDgFim,,,,,40.92410278,-74.51399994,anonymous,EN,2,2,,,,,,,,,10,90,90,0,0,0,1,1,,,,,,,,,,,,,,,,,1,,1,,60,4,,,FL_9,,,intentional_driver|blame_noah|blame_robodrive|blame_robocar,intentional_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive,,,,
7/10/21 14:17,7/10/21 14:20,0,162.210.194.38,100,142,1,7/10/21 14:20,R_pbyUKtOG4m3peiR,,,,,39.00950623,-76.98459625,anonymous,EN,2,2,,,,,,,,,,,,,,,,,18,50,62,60,76,47,1,1,,,,,,,,,1,,2,,26,5,,,FL_10,,,,,random_pedestri|blame_robocar|blame_noah|blame_robodrive,random_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,,
7/10/21 14:19,7/10/21 14:20,0,68.114.59.146,100,47,1,7/10/21 14:20,R_piPIVhiZDZ1hnJ7,,,,,41.88720703,-72.14360046,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,73,98,78,90,2,1,1,,1,,28,5,,,FL_11,,,,,,,random_driver|blame_noah|blame_robocar|blame_robodrive,random_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive
7/10/21 14:18,7/10/21 14:20,0,108.35.36.201,100,105,1,7/10/21 14:20,R_268zLFB3sSyUDNK,,,,,40.97349548,-73.96070099,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,1,1,,3,,35,5,,"I can't be mad for buying a car that kills me if I knew what the deal was going in! All the ""0"" choices (not a mistake) reflect this!",FL_11,,,,,,,random_driver|blame_robodrive|blame_noah|blame_robocar,random_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive
7/10/21 14:18,7/10/21 14:20,0,74.133.9.93,100,104,1,7/10/21 14:20,R_2zrblKCxzGzDFaH,,,,,40.18339539,-83.09120178,anonymous,EN,2,2,100,0,100,100,100,100,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,51,5,,,FL_8,intentional_pedestri|blame_robodrive|blame_robocar|blame_noah,intentional_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,,,,,,
7/10/21 14:16,7/10/21 14:20,0,98.193.90.130,100,218,1,7/10/21 14:20,R_r2QhqQHNVMEWQOl,,,,,41.9703064,-87.66400146,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,7,32,54,29,44,20,2,1,1,,1,,52,6,,No comments!,FL_11,,,,,,,random_driver|blame_noah|blame_robodrive|blame_robocar,random_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive
7/10/21 14:16,7/10/21 14:20,0,174.96.232.254,100,254,1,7/10/21 14:20,R_1hQ2G6MF3QY57If,,,,,41.04130554,-83.64610291,anonymous,EN,2,2,,,,,,,,,,,,,,,,,40,10,20,9,5,1,2,2,,,,,,,,,1,,1,,50,6,,Very interesting thought experiment here. ,FL_10,,,,,random_pedestri|blame_robodrive|blame_noah|blame_robocar,random_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,,
7/10/21 14:18,7/10/21 14:20,0,136.49.62.189,100,118,1,7/10/21 14:20,R_uk2hIDUNjjrHmZr,,,,,30.27319336,-97.74189758,anonymous,EN,2,2,,,,,,,,,89,99,98,83,0,87,1,1,,,,,,,,,,,,,,,,,2,,1,,44,5,,,FL_9,,,intentional_driver|blame_noah|blame_robodrive|blame_robocar,intentional_driver|anger_robodrive|moral_bad_robodrive|punish_robodrive,,,,
7/10/21 14:18,7/10/21 14:20,0,173.18.25.28,100,104,1,7/10/21 14:20,R_1rPQ77js80XgQSD,,,,,37.79919434,-89.02269745,anonymous,EN,2,2,68,100,100,91,100,100,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,34,4,,,FL_8,intentional_pedestri|blame_noah|blame_robocar|blame_robodrive,intentional_pedestri|anger_robodrive|punish_robodrive|moral_bad_robodrive,,,,,,
7/10/21 14:19,7/10/21 14:20,0,67.246.249.60,100,71,1,7/10/21 14:20,R_3pa52GMH306fkMQ,,,,,43.09080505,-77.43479919,anonymous,EN,2,2,,,,,,,,,,,,,,,,,51,34,92,16,0,0,2,2,,,,,,,,,2,,1,,39,7,,,FL_10,,,,,random_pedestri|blame_noah|blame_robocar|blame_robodrive,random_pedestri|anger_robodrive|punish_robodrive|moral_bad_robodrive,,
7/10/21 14:19,7/10/21 14:20,0,204.116.195.202,100,65,1,7/10/21 14:20,R_2QPS0xiwG4z1beN,,,,,36.28019714,-81.5114975,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,2,1,2,,1,,32,5,,,FL_11,,,,,,,random_driver|blame_robocar|blame_robodrive|blame_noah,random_driver|anger_robodrive|moral_bad_robodrive|punish_robodrive
7/10/21 14:20,7/10/21 14:21,0,172.73.209.5,100,65,1,7/10/21 14:21,R_12nieQsJg8BrHIV,,,,,35.30839539,-81.02559662,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,100,65,100,100,100,100,2,1,2,,1,,37,4,,,FL_11,,,,,,,random_driver|blame_robocar|blame_noah|blame_robodrive,random_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive
7/10/21 14:18,7/10/21 14:21,0,73.60.176.22,100,189,1,7/10/21 14:21,R_AnEoLbDAliiUfMR,,,,,41.27760315,-72.81150055,anonymous,EN,2,2,,,,,,,,,25,75,75,100,50,50,1,1,,,,,,,,,,,,,,,,,2,,1,,42,2,,,FL_9,,,intentional_driver|blame_noah|blame_robodrive|blame_robocar,intentional_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive,,,,
7/10/21 14:18,7/10/21 14:21,0,38.132.118.153,100,176,1,7/10/21 14:21,R_YSQZdXoJWFkn7sB,,,,,25.90919495,-80.3927002,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,27,25,83,34,35,49,2,1,1,,1,,25,5,,,FL_11,,,,,,,random_driver|blame_robocar|blame_noah|blame_robodrive,random_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive
7/10/21 14:19,7/10/21 14:21,0,74.65.24.203,100,139,1,7/10/21 14:21,R_2QJnubMmHoBhbtL,,,,,42.74240112,-78.13739777,anonymous,EN,2,2,100,0,100,100,100,100,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,42,4,,,FL_8,intentional_pedestri|blame_robocar|blame_robodrive|blame_noah,intentional_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,,,,,,
7/10/21 14:18,7/10/21 14:21,0,173.76.6.28,100,179,1,7/10/21 14:21,R_3oQJakUoPc9Dzwd,,,,,41.90820313,-71.10310364,anonymous,EN,2,2,,,,,,,,,,,,,,,,,84,8,98,8,14,6,2,2,,,,,,,,,2,,1,,59,2,,,FL_10,,,,,random_pedestri|blame_robodrive|blame_robocar|blame_noah,random_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,,
7/10/21 14:19,7/10/21 14:21,0,192.180.12.203,100,95,1,7/10/21 14:21,R_1JEXNxi7ffTJOez,,,,,41.12359619,-83.18190002,anonymous,EN,2,2,,,,,,,,,72,54,63,56,60,70,2,2,,,,,,,,,,,,,,,,,1,,1,,23,2,,,FL_9,,,intentional_driver|blame_noah|blame_robocar|blame_robodrive,intentional_driver|moral_bad_robodrive|anger_robodrive|punish_robodrive,,,,
7/10/21 14:20,7/10/21 14:21,0,107.221.23.148,100,87,1,7/10/21 14:21,R_324lgFaby7aK1sU,,,,,30.460495,-89.08560181,anonymous,EN,2,2,89,96,96,54,84,82,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,4,,44,3,,,FL_8,intentional_pedestri|blame_noah|blame_robocar|blame_robodrive,intentional_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,,,,,,
7/10/21 14:19,7/10/21 14:21,0,68.207.236.152,100,154,1,7/10/21 14:21,R_3CPnFNhe2VmQPis,,,,,28.23649597,-82.3289032,anonymous,EN,2,2,0,5,10,39,10,10,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,43,5,,,FL_8,intentional_pedestri|blame_robodrive|blame_robocar|blame_noah,intentional_pedestri|anger_robodrive|punish_robodrive|moral_bad_robodrive,,,,,,
7/10/21 14:17,7/10/21 14:21,0,69.242.51.98,100,230,1,7/10/21 14:21,R_3VnVvFhL56CNM7D,,,,,40.26260376,-75.61509705,anonymous,EN,2,2,,,,,,,,,50,50,50,50,50,50,3,3,,,,,,,,,,,,,,,,,2,,1,,51,5,,no,FL_9,,,intentional_driver|blame_noah|blame_robocar|blame_robodrive,intentional_driver|anger_robodrive|moral_bad_robodrive|punish_robodrive,,,,
7/10/21 14:20,7/10/21 14:21,0,74.65.215.100,100,85,1,7/10/21 14:21,R_2qkHirYFLQt2mnQ,,,,,40.71490479,-73.98930359,anonymous,EN,2,2,,,,,,,,,,,,,,,,,5,10,35,10,20,9,2,2,,,,,,,,,1,,3,,25,5,,,FL_10,,,,,random_pedestri|blame_robodrive|blame_robocar|blame_noah,random_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,,
7/10/21 14:18,7/10/21 14:21,0,73.80.253.11,100,224,1,7/10/21 14:21,R_2tbzYtvnM4NBQOc,,,,,39.6999054,-74.26329803,anonymous,EN,2,2,30,80,80,77,82,92,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,18,4,,,FL_8,intentional_pedestri|blame_robodrive|blame_robocar|blame_noah,intentional_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,,,,,,
7/10/21 14:17,7/10/21 14:21,0,174.104.35.97,100,281,1,7/10/21 14:21,R_3rSYrDK74R9ThTm,,,,,42.10839844,-80.05580139,anonymous,EN,2,2,,,,,,,,,,,,,,,,,40,19,100,100,100,75,2,2,,,,,,,,,2,,2,,43,5,,No,FL_10,,,,,random_pedestri|blame_robodrive|blame_noah|blame_robocar,random_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,,
7/10/21 14:16,7/10/21 14:22,0,68.98.11.211,100,325,1,7/10/21 14:22,R_3e2g04CvNgOnz2I,,,,,33.70010376,-111.8877029,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,100,80,60,90,70,85,2,1,1,,1,,46,2,,Interesting study.,FL_11,,,,,,,random_driver|blame_robodrive|blame_robocar|blame_noah,random_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive
7/10/21 14:19,7/10/21 14:22,0,142.196.151.58,100,194,1,7/10/21 14:22,R_pQnItQYX30ReZqh,,,,,28.55880737,-81.34950256,anonymous,EN,2,2,,,,,,,,,,,,,,,,,0,0,100,100,100,100,2,2,,,,,,,,,1,,1,,37,6,,no,FL_10,,,,,random_pedestri|blame_robodrive|blame_robocar|blame_noah,random_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,,
7/10/21 14:21,7/10/21 14:22,0,73.144.209.175,100,81,1,7/10/21 14:22,R_1poIEnZirc0foUw,,,,,42.76060486,-84.5562973,anonymous,EN,2,2,25,14,61,21,41,31,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,23,5,,,FL_8,intentional_pedestri|blame_robodrive|blame_noah|blame_robocar,intentional_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,,,,,,
7/10/21 14:16,7/10/21 14:22,0,72.181.5.166,100,358,1,7/10/21 14:22,R_31ZeVHjobiKJjdQ,,,,,32.92599487,-96.96659851,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,20,44,55,15,2,9,2,1,2,,1,,33,4,,,FL_11,,,,,,,random_driver|blame_noah|blame_robocar|blame_robodrive,random_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive
7/10/21 14:20,7/10/21 14:22,0,73.140.26.35,100,126,1,7/10/21 14:22,R_3ozPVXTvAYZU7u5,,,,,47.28660583,-122.0914001,anonymous,EN,2,2,,,,,,,,,50,35,80,20,1,1,1,1,,,,,,,,,,,,,,,,,1,,1,,42,2,,"Everything ran smooth, thanks for the hit!",FL_9,,,intentional_driver|blame_robodrive|blame_robocar|blame_noah,intentional_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive,,,,
7/10/21 14:20,7/10/21 14:23,0,24.73.13.115,100,124,1,7/10/21 14:23,R_28GrUYcjJDWHL1p,,,,,28.32989502,-82.28500366,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,1,1,,1,,33,4,,,FL_11,,,,,,,random_driver|blame_noah|blame_robocar|blame_robodrive,random_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive
7/10/21 14:20,7/10/21 14:23,0,174.28.60.9,100,166,1,7/10/21 14:23,R_0V5Cadv7YSRRYcN,,,,,35.18710327,-106.6659012,anonymous,EN,2,2,,,,,,,,,,,,,,,,,7,94,92,100,100,100,2,2,,,,,,,,,1,,1,,44,2,,The car should have chosen another vehicleTo collide with,FL_10,,,,,random_pedestri|blame_noah|blame_robodrive|blame_robocar,random_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,,
7/10/21 14:22,7/10/21 14:23,0,136.34.16.252,100,62,1,7/10/21 14:23,R_w4Ymi51lrURzOhj,,,,,39.14720154,-94.78739929,anonymous,EN,2,2,82,100,100,100,100,100,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,51,4,,,FL_8,intentional_pedestri|blame_robocar|blame_noah|blame_robodrive,intentional_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,,,,,,
7/10/21 14:20,7/10/21 14:23,0,72.180.100.252,100,145,1,7/10/21 14:23,R_1JQKAnMDMhUZ5Ze,,,,,33.03259277,-96.7858963,anonymous,EN,2,2,,,,,,,,,100,0,100,100,100,100,3,1,,,,,,,,,,,,,,,,,2,,1,,64,5,,,FL_9,,,intentional_driver|blame_noah|blame_robocar|blame_robodrive,intentional_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,,,,
7/10/21 14:21,7/10/21 14:23,0,174.74.193.156,100,119,1,7/10/21 14:23,R_3lFbkluiotqnBes,,,,,33.60679626,-112.2278976,anonymous,EN,2,2,100,0,100,100,100,100,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,58,5,,no,FL_8,intentional_pedestri|blame_noah|blame_robocar|blame_robodrive,intentional_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,,,,,,
7/10/21 14:16,7/10/21 14:23,0,173.79.141.41,100,462,1,7/10/21 14:23,R_1Nad6bKEujKRabO,,,,,38.75920105,-76.9858017,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,0,100,0,1,1,1,,1,,45,6,,,FL_11,,,,,,,random_driver|blame_noah|blame_robocar|blame_robodrive,random_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive
7/10/21 14:22,7/10/21 14:23,0,71.186.221.137,100,86,1,7/10/21 14:23,R_ebNxpZ8M9yLDXUZ,,,,,42.83540344,-78.75730133,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,50,100,100,100,100,100,2,1,1,,3,,36,3,,,FL_11,,,,,,,random_driver|blame_robocar|blame_robodrive|blame_noah,random_driver|anger_robodrive|moral_bad_robodrive|punish_robodrive
7/10/21 14:22,7/10/21 14:23,0,24.151.94.205,100,112,1,7/10/21 14:23,R_1KwEzE1G56BzQKj,,,,,41.84669495,-73.01779938,anonymous,EN,2,2,,,,,,,,,72,100,100,82,50,61,1,1,,,,,,,,,,,,,,,,,2,,1,,33,2,,"Thanks for the work, The driver should've known this was the case when buying the car so they are somewhat responsible as well. ",FL_9,,,intentional_driver|blame_noah|blame_robocar|blame_robodrive,intentional_driver|moral_bad_robodrive|anger_robodrive|punish_robodrive,,,,
7/10/21 14:22,7/10/21 14:23,0,99.174.166.43,100,85,1,7/10/21 14:23,R_3EaOWuP5WQK6Yz4,,,,,38.06100464,-87.55010223,anonymous,EN,2,2,,,,,,,,,,,,,,,,,100,0,100,100,100,100,2,2,,,,,,,,,2,,1,,65,6,,No,FL_10,,,,,random_pedestri|blame_robodrive|blame_noah|blame_robocar,random_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,,
